BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,Fireplaces,FullBath,GrLivArea,HalfBath,HouseAge,KitchenAbvGr,LotArea,LotFrontage,OpenPorchSF,OverallCond,OverallQual,TotRmsAbvGrd,WoodDeckSF,YearBuilt,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BsmtCond_NA,BsmtCond_TA,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_NA,BsmtFinType1_Unf,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NA,BsmtQual_TA,CentralAir_N,CentralAir_Y,Electrical_Fuse,Electrical_SBrkr,ExterCond_Gd,ExterCond_TA,ExterQual_Gd,ExterQual_TA,Exterior1st_MetalSd,Exterior1st_OtherSd,Exterior1st_VinylSd,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,GarageType_Attchd,GarageType_Detchd,GarageType_NA,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_TA,HouseStyle_1.5Story,HouseStyle_1Story,HouseStyle_2.5Story,HouseStyle_2Story,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,PavedDrive_N,PavedDrive_P,PavedDrive_Y,RoofStyle_Gable,RoofStyle_notGable,SaleType_WD,SaleType_notWD,neighborhood_CollegeCr,neighborhood_Edwards,neighborhood_OldTown
0.20481764503917554,0.6292843472860203,-1.2569153428846827,-0.6369297552984822,0.9108272928607654,0.6172132656056315,1.603853879529251,-0.9360893959001962,-0.2769677542439759,0.0017900419478896598,0.06447581560115555,1.6812153950740583,-0.522294609504528,0.1491536616700769,0.3759354759277891,-0.7595973765927357,0.9141958976194684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,-0.694508247288042,1.4866425941453294,-0.6369297552984822,0.9108272928607654,-0.4177029281932802,-0.6014452048234691,-1.1695693167762404,-0.2769677542439759,0.24216534478523039,1.1881037807670456,-0.14481787679968378,-0.522294609504528,0.8816046787999173,-0.2431199485041988,-0.7595973765927357,1.2255319618242408,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.5146979330804153,1.3156953222503487,-0.9851724615026625,1.1146270717723437,0.9108272928607654,2.298952080528863,1.603853879529251,-1.195511530206912,-0.2769677542439759,0.14353247404352343,0.4240367644542403,2.0000466012742355,-0.522294609504528,0.8816046787999173,2.233101749223753,0.39231261961884834,1.173642617790112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.20481764503917554,-0.694508247288042,0.1854122582968093,1.1146270717723437,0.9108272928607654,0.007351937116987111,1.603853879529251,-1.1695693167762404,-0.2769677542439759,-0.19592710855493708,-0.11530465882538685,-0.3187258074543259,-0.522294609504528,0.1491536616700769,0.994990900359777,-0.7595973765927357,1.1217532737559834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.20481764503917554,1.9612485010858483,-0.582783964071594,-0.6369297552984822,0.9108272928607654,0.5211139047528754,-0.6014452048234691,-1.1695693167762404,-0.2769677542439759,0.5227160503503144,0.46898188306087596,-0.3187258074543259,-0.522294609504528,0.8816046787999173,0.3759354759277891,0.7762826183560431,1.1217532737559834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,0.6926139312857054,0.4022839809382293,-0.6369297552984822,0.9108272928607654,0.0905148455472568,-0.6014452048234691,-0.9360893959001962,-0.2769677542439759,0.22704314263490002,0.46898188306087596,-0.24626416968155834,-0.522294609504528,0.8816046787999173,-0.2431199485041988,0.6226946188611652,0.9660852416535971,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,0.7682008541240392,-1.0557210941691486,-0.6369297552984822,-0.9584078230848351,-0.8926555385617093,1.603853879529251,-0.3653607004254218,-0.2769677542439759,0.23178293733873492,2.3566768645395713,-0.6665416687636101,0.26688680595561015,-0.5832973554597635,-0.8621753729361867,-0.7595973765927357,0.3434131132440523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,0.44951004431917235,0.5590587201970871,-0.6369297552984822,0.9108272928607654,-0.03884967867760716,-0.6014452048234691,-0.9360893959001962,-0.2769677542439759,-0.07043540115816577,0.019530696994519953,-0.1593102043542373,-0.522294609504528,0.8816046787999173,-0.2431199485041988,-0.7595973765927357,0.9660852416535971,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,0.10221877722412517,-0.4782674712323555,-0.6369297552984822,-0.9584078230848351,-1.0867023248990053,-0.6014452048234691,-0.2615918467027355,-0.2769677542439759,-0.4850545854888652,-0.34003025185856484,-0.6665416687636101,1.0560682214157484,-0.5832973554597635,-0.8621753729361867,-0.7595973765927357,0.2655790971928592,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-2.414942931043304,0.6578848045762007,-1.2307862196748731,1.1146270717723437,-0.9584078230848351,-1.1162713590075457,-0.6014452048234691,-1.0917426764842257,-0.2769677542439759,-1.1039363511038776,0.10942093420779114,-0.6665416687636101,-0.522294609504528,0.1491536616700769,-2.1002862218001623,0.6706908687033145,1.095808601738919,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,0.07770409954682772,-0.9041721795522526,-0.6369297552984822,-0.9584078230848351,-0.11092419931717423,1.603853879529251,-0.33941848699475025,-0.2769677542439759,0.35456619061902916,0.10942093420779114,-0.14481787679968378,1.0560682214157484,0.1491536616700769,-0.2431199485041988,-0.7595973765927357,0.39530245727818103,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,1.2380655096055735,-0.4364608740966601,-0.6369297552984822,0.9108272928607654,-0.029609355518688308,-0.6014452048234691,-1.0917426764842257,-0.2769677542439759,-0.19840985816170773,-0.11530465882538685,0.7537064315826337,-0.522294609504528,0.8816046787999173,0.994990900359777,0.5746983690190158,1.095808601738919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.1050626430020642,-0.694508247288042,2.1973547454521514,-0.6369297552984822,0.9108272928607654,0.0849706516519055,-0.6014452048234691,-1.195511530206912,-0.2769677542439759,-0.07652942292023919,0.24425629002769794,-0.18829485946334432,-0.522294609504528,0.8816046787999173,-0.8621753729361867,2.6097393623261476,1.1476979457730476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.20481764503917554,-0.645478891933447,1.9151602147862075,-0.6369297552984822,0.9108272928607654,-0.07026677741793126,-0.6014452048234691,-1.0398582496228825,-0.2769677542439759,-0.12550730152653303,-0.11530465882538685,0.8551527244645083,-0.522294609504528,0.8816046787999173,-0.2431199485041988,0.5075036192400068,1.095808601738919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,-0.694508247288042,0.47805843824667726,-0.6369297552984822,0.9108272928607654,0.39914163905514655,1.603853879529251,-1.0917426764842257,-0.2769677542439759,0.4486849711666076,0.19931117142106233,0.3189366049460285,-0.522294609504528,0.8816046787999173,0.994990900359777,0.6226946188611652,1.0698639297218546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,2.0307067545048576,-1.0113015847124722,1.1146270717723437,0.9108272928607654,0.2808655026209852,1.603853879529251,-1.1176848899148972,-0.2769677542439759,-0.11625341662856968,0.019530696994519953,0.9276143622372758,-0.522294609504528,0.8816046787999173,0.994990900359777,0.42111036952413794,1.1476979457730476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,0.042974972837323,-0.14381469414679215,1.1146270717723437,0.9108272928607654,0.6283016533963341,1.603853879529251,-1.013916036192211,-0.2769677542439759,0.7010226130183888,0.5588721202741471,0.7247217764735268,-0.522294609504528,0.8816046787999173,0.3759354759277891,-0.7595973765927357,1.0179745856877258,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.20481764503917554,-0.694508247288042,1.1025444829611275,1.1146270717723437,0.9108272928607654,0.8630058616328731,1.603853879529251,-1.195511530206912,-0.2769677542439759,1.4178601358459888,2.3566768645395713,0.07256703651861886,-0.522294609504528,1.6140556959297578,0.994990900359777,-0.7595973765927357,1.1476979457730476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
